,stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,imperial_tempHigh,imperial_tempLow,imperial_tempAvg,imperial_windspeedHigh,imperial_windspeedLow,imperial_windspeedAvg,imperial_windgustHigh,imperial_windgustLow,imperial_windgustAvg,imperial_dewptHigh,imperial_dewptLow,imperial_dewptAvg,imperial_windchillHigh,imperial_windchillLow,imperial_windchillAvg,imperial_heatindexHigh,imperial_heatindexLow,imperial_heatindexAvg,imperial_pressureMax,imperial_pressureMin,imperial_pressureTrend,imperial_precipRate,imperial_precipTotal
268,KILCHICA854,America/Chicago,2023-01-02T04:29:00Z,2023-01-01 22:29:00,1672633740,41.782,-87.593,0.0,0,266,95,94,94.6,1,42.1,42.1,42.1,0.0,0.0,0.0,0.0,0.0,0.0,40.8,40.5,40.7,42.1,42.1,42.1,42.1,42.1,42.1,29.98,29.98,0.0,0.0,0.61
269,KILCHICA854,America/Chicago,2023-01-02T04:34:00Z,2023-01-01 22:34:00,1672634040,41.782,-87.593,0.0,0,269,95,94,94.4,1,42.1,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,40.6,40.3,40.4,42.1,41.9,41.9,42.1,41.9,41.9,29.98,29.97,-0.09,0.0,0.61
270,KILCHICA854,America/Chicago,2023-01-02T04:39:00Z,2023-01-01 22:39:00,1672634340,41.782,-87.593,0.0,0,269,95,94,94.6,1,41.9,41.7,41.8,0.0,0.0,0.0,0.0,0.0,0.0,40.6,40.1,40.4,41.9,41.7,41.8,41.9,41.7,41.8,29.98,29.98,0.05,0.0,0.61
271,KILCHICA854,America/Chicago,2023-01-02T04:44:00Z,2023-01-01 22:44:00,1672634640,41.782,-87.593,0.0,0,270,95,95,95.0,1,41.7,41.7,41.7,0.0,0.0,0.0,0.0,0.0,0.0,40.4,40.4,40.4,41.7,41.7,41.7,41.7,41.7,41.7,29.98,29.97,-0.05,0.0,0.61
272,KILCHICA854,America/Chicago,2023-01-02T04:49:00Z,2023-01-01 22:49:00,1672634940,41.782,-87.593,0.0,0,267,95,95,95.0,1,41.7,41.7,41.7,0.0,0.0,0.0,0.0,0.0,0.0,40.4,40.4,40.4,41.7,41.7,41.7,41.7,41.7,41.7,29.98,29.97,-0.14,0.0,0.61
273,KILCHICA854,America/Chicago,2023-01-02T04:54:00Z,2023-01-01 22:54:00,1672635240,41.782,-87.593,0.0,0,268,95,95,95.0,1,41.7,41.5,41.6,0.0,0.0,0.0,0.0,0.0,0.0,40.4,40.2,40.3,41.7,41.5,41.6,41.7,41.5,41.6,29.98,29.97,0.18,0.0,0.61
274,KILCHICA854,America/Chicago,2023-01-02T04:59:00Z,2023-01-01 22:59:00,1672635540,41.782,-87.593,0.0,0,268,95,95,95.0,1,41.5,41.5,41.5,0.0,0.0,0.0,0.0,0.0,0.0,40.2,40.2,40.2,41.5,41.5,41.5,41.5,41.5,41.5,29.98,29.97,0.09,0.0,0.61
275,KILCHICA854,America/Chicago,2023-01-02T05:04:00Z,2023-01-01 23:04:00,1672635840,41.782,-87.593,0.0,0,268,95,95,95.0,1,41.5,41.5,41.5,0.0,0.0,0.0,0.0,0.0,0.0,40.2,40.2,40.2,41.5,41.5,41.5,41.5,41.5,41.5,29.98,29.97,0.0,0.0,0.61
276,KILCHICA854,America/Chicago,2023-01-02T05:09:00Z,2023-01-01 23:09:00,1672636140,41.782,-87.593,0.0,0,314,95,95,95.0,1,41.9,41.5,41.7,0.0,0.0,0.0,0.0,0.0,0.0,40.6,40.2,40.4,41.9,41.5,41.7,41.9,41.5,41.7,29.99,29.97,-0.14,0.0,0.61
277,KILCHICA854,America/Chicago,2023-01-02T05:14:00Z,2023-01-01 23:14:00,1672636440,41.782,-87.593,0.0,0,278,95,95,95.0,1,41.9,41.7,41.9,0.0,0.0,0.0,0.0,0.0,0.0,40.6,40.4,40.5,41.9,41.7,41.9,41.9,41.7,41.9,29.98,29.97,-0.05,0.0,0.61
278,KILCHICA854,America/Chicago,2023-01-02T05:19:00Z,2023-01-01 23:19:00,1672636740,41.782,-87.593,0.0,0,268,95,95,95.0,1,41.7,41.7,41.7,0.0,0.0,0.0,0.0,0.0,0.0,40.4,40.4,40.4,41.7,41.7,41.7,41.7,41.7,41.7,29.97,29.97,-0.05,0.0,0.61
279,KILCHICA854,America/Chicago,2023-01-02T05:24:00Z,2023-01-01 23:24:00,1672637040,41.782,-87.593,0.0,0,270,95,95,95.0,1,41.7,41.7,41.7,0.0,0.0,0.0,0.0,0.0,0.0,40.4,40.4,40.4,41.7,41.7,41.7,41.7,41.7,41.7,29.98,29.97,-0.09,0.0,0.61
280,KILCHICA854,America/Chicago,2023-01-02T05:29:00Z,2023-01-01 23:29:00,1672637340,41.782,-87.593,0.0,0,271,95,95,95.0,1,41.7,41.5,41.6,0.0,0.0,0.0,0.0,0.0,0.0,40.4,40.2,40.3,41.7,41.5,41.6,41.7,41.5,41.6,29.98,29.97,0.05,0.0,0.61
281,KILCHICA854,America/Chicago,2023-01-02T05:34:00Z,2023-01-01 23:34:00,1672637640,41.782,-87.593,0.0,0,270,95,95,95.0,1,41.5,41.4,41.4,0.0,0.0,0.0,0.0,0.0,0.0,40.2,40.1,40.1,41.5,41.4,41.4,41.5,41.4,41.4,29.97,29.97,0.05,0.0,0.61
282,KILCHICA854,America/Chicago,2023-01-02T05:39:00Z,2023-01-01 23:39:00,1672637940,41.782,-87.593,0.0,0,326,95,95,95.0,1,41.4,41.2,41.3,0.0,0.0,0.0,0.0,0.0,0.0,40.1,39.9,40.0,41.4,41.2,41.3,41.4,41.2,41.3,29.97,29.97,0.05,0.0,0.61
283,KILCHICA854,America/Chicago,2023-01-02T05:44:00Z,2023-01-01 23:44:00,1672638240,41.782,-87.593,0.0,0,302,95,95,95.0,1,41.5,41.4,41.5,0.0,0.0,0.0,0.0,0.0,0.0,40.2,40.1,40.2,41.5,41.4,41.5,41.5,41.4,41.5,29.97,29.97,0.05,0.0,0.61
284,KILCHICA854,America/Chicago,2023-01-02T05:49:00Z,2023-01-01 23:49:00,1672638540,41.782,-87.593,0.0,0,243,95,95,95.0,1,41.7,41.5,41.6,0.0,0.0,0.0,0.0,0.0,0.0,40.4,40.2,40.3,41.7,41.5,41.6,41.7,41.5,41.6,29.97,29.97,0.09,0.0,0.61
285,KILCHICA854,America/Chicago,2023-01-02T05:54:00Z,2023-01-01 23:54:00,1672638840,41.782,-87.593,0.0,0,245,95,95,95.0,1,41.5,41.5,41.5,1.1,0.0,0.2,1.1,0.0,0.2,40.2,40.2,40.2,41.5,41.5,41.5,41.5,41.5,41.5,29.98,29.97,-0.05,0.0,0.61
286,KILCHICA854,America/Chicago,2023-01-02T05:59:00Z,2023-01-01 23:59:00,1672639140,41.782,-87.593,0.0,0,278,95,95,95.0,1,41.5,41.2,41.4,0.0,0.0,0.0,0.0,0.0,0.0,40.2,39.9,40.0,41.5,41.2,41.4,41.5,41.2,41.4,29.98,29.97,-0.09,0.0,0.61
